Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
02/16/2021,132.57176208496094,91.45999908447266,3268.949951171875,33.622718811035156,41.94423294067383,62.750404357910156,45.28464126586914,11.482184410095215,2121.89990234375,35.46023178100586,26.459386825561523,110.7513198852539,61.26071548461914,141.27586364746094,74.65989685058594,241.67420959472656,153.16873168945312,114.97000122070312,26.891942977905273,51.73338317871094
02/17/2021,130.232666015625,89.94000244140625,3308.639892578125,33.76007843017578,42.091407775878906,63.376731872558594,45.031490325927734,11.422484397888184,2128.31005859375,34.455810546875,25.602087020874023,110.6590805053711,60.65271759033203,141.71539306640625,74.07086181640625,242.72781372070312,148.929931640625,114.91999816894531,27.44890785217285,54.44664001464844
02/18/2021,129.10789489746094,88.63999938964844,3328.22998046875,33.54423141479492,41.384979248046875,62.12407302856445,45.11912155151367,11.372735977172852,2117.199951171875,34.54443359375,25.72873306274414,111.36009216308594,60.41736602783203,142.19393920898438,73.46219635009766,242.32028198242188,148.16058349609375,113.5199966430664,27.1332950592041,54.43708038330078
02/19/2021,129.2671661376953,89.58000183105469,3249.89990234375,33.88761901855469,41.522335052490234,64.37494659423828,44.47650909423828,11.521984100341797,2101.139892578125,35.42084503173828,26.400936126708984,109.75513458251953,61.790260314941406,144.5672607421875,74.6108169555664,239.5172882080078,149.13473510742188,115.54000091552734,26.9197940826416,53.93074035644531
02/22/2021,125.41513061523438,85.37000274658203,3180.739990234375,34.48609924316406,42.90576171875,64.12049865722656,44.23309326171875,11.641383171081543,2064.8798828125,34.967864990234375,26.420421600341797,111.4800033569336,59.534786224365234,145.9248504638672,75.98522186279297,233.0962371826172,143.4322052001953,113.27999877929688,27.216838836669922,53.93074035644531
02/23/2021,125.27577209472656,84.73999786376953,3194.5,34.8491096496582,43.00387954711914,65.31443786621094,44.31098556518555,11.561783790588379,2070.860107421875,35.46023178100586,26.673709869384766,111.34164428710938,59.936851501464844,147.0968475341797,76.08338928222656,231.86370849609375,141.29656982421875,112.43000030517578,27.086883544921875,54.4848518371582
02/24/2021,124.76814270019531,86.94000244140625,3159.530029296875,35.692867279052734,43.4257698059082,67.13471221923828,44.5349235534668,12.208527565002441,2095.169921875,36.86840057373047,27.248491287231445,113.64762115478516,61.96677780151367,149.68502807617188,78.41988372802734,233.13600158691406,144.86349487304688,109.5999984741211,27.27253532409668,54.570831298828125
02/25/2021,120.42838287353516,82.41999816894531,3057.159912109375,35.25136947631836,42.601600646972656,65.97013092041016,44.32072067260742,11.701082229614258,2031.3599853515625,34.9580192565918,27.462818145751953,112.96505737304688,59.23078536987305,147.65354919433594,76.99639129638672,227.60951232910156,132.9588623046875,107.08000183105469,26.57633399963379,53.9785041809082
02/26/2021,120.69712829589844,84.51000213623047,3092.929931640625,34.054405212402344,41.365352630615234,64.47280883789062,43.68784713745117,11.641383171081543,2036.8599853515625,35.125423431396484,28.22269630432129,109.69979095458984,59.60343551635742,143.73707580566406,75.46491241455078,230.9790802001953,137.02532958984375,105.80999755859375,25.889413833618164,52.83205795288086
03/01/2021,127.19682312011719,86.38999938964844,3146.139892578125,35.114013671875,42.85670852661133,68.05462646484375,44.71017837524414,11.9199800491333,2081.510009765625,35.7286491394043,28.816959381103516,111.36931610107422,61.662784576416016,146.98941040039062,77.71305084228516,235.51158142089844,138.2967071533203,108.08000183105469,26.075069427490234,52.889381408691406
